id,popularity,original_title,vote_average,budget_adj,revenue_adj,cast
226,1.43163,Boys Don't Cry,7.0,2618105.69319,15107264.4448,Chloë Sevigny
9008,1.427794,The Insider,7.1,117814756.193,78922680.9245,Russell Crowe
926,1.348628,Galaxy Quest,6.6,58907378.0967,118710038.38,Sigourney Weaver
345,1.329827,Eyes Wide Shut,6.8,85088435.0286,212185957.24,Nicole Kidman
492,1.328465,Being John Malkovich,7.1,17017687.0057,29929655.4272,Cameron Diaz
9535,1.320079,Analyze This,6.3,104724227.728,231552674.127,Billy Crystal
10137,1.309249,Stuart Little,5.6,174104028.597,392893056.535,Geena Davis
9481,1.254522,The Bone Collector,6.5,95560857.8014,198313200.319,Angelina Jolie
8487,1.221973,Wild Wild West,5.2,222538983.921,290746764.905,Kevin Kline
1911,1.189386,The 13th Warrior,6.2,209448455.455,80767119.3677,Vladimir Kulich
9946,1.173888,End of Days,5.4,130905284.659,277504860.186,Gabriel Byrne
1715,1.152354,The Cider House Rules,6.6,31417268.3183,115910204.735,Charlize Theron
10386,1.150934,The Iron Giant,7.5,91633699.2616,30316754.1354,Harry Connick Jr.
8914,1.139223,Deep Blue Sea,5.5,78543170.7957,96409422.51,Saffron Burrows
2112,1.050599,Payback,6.5,117814756.193,211577133.779,Kris Kristofferson
4806,1.03785,Runaway Bride,5.7,91633699.2616,405096233.056,Richard Gere
10314,1.022028,She's All That,5.6,13090528.4659,135051040.625,Rachael Leigh Cook
10398,0.993492,Double Jeopardy,6.1,91633699.2616,232803997.743,Ashley Judd
8374,0.992316,The Boondock Saints,7.1,7854317.07957,39888.1492886,Norman Reedus
1542,0.968204,Office Space,7.3,13090528.4659,16792285.1232,Jennifer Aniston
1443,0.941202,The Virgin Suicides,7.0,7854317.07957,13626424.5931,Kathleen Turner
2277,0.937873,Bicentennial Man,6.7,130905284.659,122658251.726,Sam Neill
2667,0.934621,The Blair Witch Project,6.3,32726.3211649,324645105.955,Michael C. Williams
622,0.920974,The Ninth Gate,6.2,49744008.1706,76451170.8234,Frank Langella
10400,0.92088,The Hurricane,7.3,65452642.3297,96812627.8045,Vicellous Reon Shannon
1090,0.907305,The Thirteenth Floor,6.5,20944845.5455,24301372.2408,Armin Mueller-Stahl
9032,0.876587,Big Daddy,6.2,44769607.3535,307368089.035,Joey Lauren Adams
8224,0.823494,8MM,6.0,52362113.8638,126478982.96,Joaquin Phoenix
1832,0.82073,Dogma,6.6,13090528.4659,40126252.9108,Matt Damon
11618,0.778786,The Haunting,5.3,104724227.728,119371095.668,Catherine Zeta-Jones
1641,0.746054,Forces of Nature,5.2,98178963.4946,122904589.291,Ben Affleck
11622,0.744837,Blast from the Past,6.2,45816849.6308,52706420.9435,Alicia Silverstone
10207,0.731802,Message in a Bottle,5.7,104724227.728,155620223.348,Robin Wright
2275,0.72669,The General's Daughter,5.9,78543170.7957,195972871.712,Madeleine Stowe
10307,0.725013,Stigmata,5.8,37962532.5512,65507271.7231,Gabriel Byrne
11601,0.716336,Stir of Echoes,6.3,15708634.1591,27664327.6947,Zachary David Cope
334,0.682531,Magnolia,7.3,48434955.324,63425970.6398,William H. Macy
2020,0.67107,The Bachelor,4.5,66761695.1763,48319257.3062,Renée Zellweger
9423,0.654013,Virus,4.9,98178963.4946,18340733.6273,William Baldwin
1213,0.640331,The Talented Mr. Ripley,6.9,52362113.8638,168603735.435,Gwyneth Paltrow
9825,0.637814,Lake Placid,5.3,35344426.858,74446377.3337,Bridget Fonda
9781,0.63765,Detroit Rock City,6.4,44507796.7842,5520426.39517,James DeBello
9824,0.636432,Mystery Men,5.4,89015593.5684,38960045.2199,Janeane Garofalo
49948,0.617279,Fantasia 2000,6.9,104724227.728,118959614.542,Quincy Jones
9430,0.614402,Go,6.9,8508843.50286,37244676.7693,Katie Holmes
11355,0.614007,Never Been Kissed,5.7,32726321.1649,110700355.054,David Arquette
6415,0.585123,Three Kings,6.3,98178963.4946,141377707.432,Mark Wahlberg
1850,0.581756,Man on the Moon,6.6,107342333.421,62094175.6181,Courtney Love
17707,0.566661,Brokedown Palace,6.3,32726321.1649,17017687.0057,Kate Beckinsale
11377,0.548097,House on Haunted Hill,5.6,24872004.0853,53469679.9143,Famke Janssen
913,0.508128,The Thomas Crown Affair,6.7,62834536.6365,162722051.034,Rene Russo
12618,0.503461,Random Hearts,5.3,83779382.182,97666560.9388,Kristin Scott Thomas
1946,0.501242,eXistenZ,6.6,19635792.6989,3739586.9755,Jude Law
20024,0.498365,The End of the Affair,6.1,30108215.4717,14174183.3572,Stephen Rea
11001,0.49601,Blue Streak,6.0,85088435.0286,154152099.636,Luke Wilson
7341,0.480421,The Rage: Carrie 2,5.1,27490109.7785,23252319.5435,Jason London
38809,0.47074,Black and White,4.7,13090528.4659,6861158.32065,Scott Caan
9455,0.454992,The Corruptor,6.1,32726321.1649,19840266.7536,Chow Yun-fat
10366,0.418611,Universal Soldier: The Return,4.5,58907378.0967,13964835.6988,Kiana Tom
2162,0.393985,Chill Factor,5.4,91633699.2616,14745126.7562,Skeet Ulrich
6522,0.383326,Life,6.6,104724227.728,96012518.996,Martin Lawrence
21349,0.382872,Anywhere But Here,5.9,30108215.4717,24418567.815,Natalie Portman
2900,0.378188,The Astronaut's Wife,5.4,98178963.4946,25655587.4106,Charlize Theron
9849,0.88284,My Favorite Martian,5.2,85088435.0286,48238729.6113,Elizabeth Hurley
10388,0.274419,The Limey,6.6,13090528.4659,4179939.26257,Lesley Ann Warren
10397,0.35206,Angela's Ashes,7.0,32.7263211649,17.0176870057,Robert Carlyle
12220,0.573718,The Story of Us,5.9,65452642.3297,77103253.245,Michelle Pfeiffer
14429,0.257547,Drive Me Crazy,5.9,10472422.7728,23357926.0728,Stephen Collins
10208,1.104937,Muppets from Space,5.7,31417268.3183,21325748.5066,Dave Goelz
24137,0.333245,An Ideal Husband,6.4,18326739.8523,24263544.5407,Minnie Driver
10402,0.328409,Deuce Bigalow: Male Gigolo,5.3,22253898.3921,85788866.0081,William Forsythe
6552,0.323791,Idle Hands,6.1,32726321.1649,5435488.50121,Seth Green
9563,0.322499,Any Given Sunday,6.8,71997906.5627,131207455.946,Cameron Diaz
30943,0.322339,The Deep End of the Ocean,5.8,49744008.1706,36812006.0044,Treat Williams
11129,0.312827,Human Traffic,6.8,785431.707957,5236211.38638,Danny Dyer
22314,0.312759,In Too Deep,6.5,9163369.92616,18341733.7436,LL Cool J
10342,0.377269,Teaching Mrs. Tingle,5.3,17017687.0057,11711097.0112,Katie Holmes
10490,0.285902,Drop Dead Gorgeous,6.2,13090528.4659,13838531.7349,Ellen Barkin
16162,0.066504,The Best Man,7.8,11781475.6193,45258905.1265,Morris Chestnut
16172,0.231418,Simply Irresistible,6.2,7854317.07957,5758509.07259,Sean Patrick Flanery
26149,0.272771,Music of the Heart,6.7,35344426.858,19451732.0144,Angela Bassett
15198,0.260903,"Mystery, Alaska",5.8,36653479.7046,11635048.8951,Hank Azaria
16379,0.257431,The Mod Squad,4.5,65452642.3297,17358106.1985,Giovanni Ribisi
16158,0.25073,The Wood,7.6,7854317.07957,32804393.0766,Richard T. Jones
15256,0.246669,200 Cigarettes,6.5,7854317.07957,8970219.17865,Casey Affleck
8970,0.242797,The Out-of-Towners,5.2,98178963.4946,37962532.5512,Goldie Hawn
10047,0.235223,Joan of Arc,6.1,78543170.7957,87675538.4233,Dustin Hoffman
5470,0.216242,Beowulf,4.5,26181056.9319,2004488.4804,Rhona Mitra
20761,0.212029,Play It to the Bone,5.3,31417268.3183,11040742.8299,Woody Harrelson
24066,0.204411,"Happy, Texas",5.3,2225389.83921,2544339.25623,William H. Macy
22267,0.198126,Ride with the Devil,6.6,49744008.1706,831374.226661,Skeet Ulrich
18892,0.195048,Jawbreaker,5.6,3927158.53978,4027719.97946,Julie Benz
16406,0.187319,Dick,5.7,17017687.0057,35998953.2813,Michelle Williams
47288,0.173433,The King and I,4.7,32726321.1649,15708634.1591,Martin Vidnovic
14578,0.163337,Outside Providence,5.6,9163369.92616,9545842.44161,Amy Smart
1812,0.118187,Trick,6.5,589073.780967,2683028.16912,Christian Campbell
22345,0.116694,Baby Geniuses,3.8,15708634.1591,47715939.7213,Christopher Lloyd
10557,0.238748,East Is East,6.5,4974400.81706,36915290.274,Linda Bassett
39964,0.090186,Lost & Found,4.8,1.30905284659,130.905284659,Sophie Marceau
10368,0.079104,Tea with Mussolini,5.7,15708634.1591,27492155.8281,Judi Dench
120,8.575419,The Lord of the Rings: The Fellowship of the Ring,7.8,114528394.853,1073079785.53,Ian McKellen
671,8.021423,Harry Potter and the Philosopher's Stone,7.2,153936014.587,1202518036.07,Rupert Grint
1018,4.436367,Mulholland Drive,7.4,18472321.7504,24774263.918,Laura Harring
141,3.851009,Donnie Darko,7.5,7388928.70016,1564632.745,Patrick Swayze
585,3.204295,"Monsters, Inc.",7.3,141621133.42,693101531.146,Billy Crystal
644,2.971372,A.I. Artificial Intelligence,6.6,123148811.669,290540745.201,Frances O'Connor
808,2.918566,Shrek,7.1,73889287.0016,596544195.584,Eddie Murphy
634,2.717399,Bridget Jones's Diary,6.5,30787202.9173,347193192.284,Colin Firth
161,2.642249,Ocean's Eleven,7.0,104676489.919,555052814.215,Brad Pitt
676,2.478879,Pearl Harbor,6.6,172408336.337,553210255.537,Josh Hartnett
1734,2.449323,The Mummy Returns,5.8,120685835.436,533250701.302,Rachel Weisz
10865,2.217239,Atlantis: The Lost Empire,6.5,147778574.003,229122951.404,Corey Burton
1995,2.179727,Lara Croft: Tomb Raider,5.6,141621133.42,338293898.826,Jon Voight
453,2.169826,A Beautiful Mind,7.5,73889287.0016,386123667.022,Ed Harris
2770,2.116602,American Pie 2,5.9,36944643.5008,354118835.155,Thomas Ian Nicholas
9880,2.061559,The Princess Diaries,6.3,45565060.3177,203608276.191,Julie Andrews
824,1.925281,Moulin Rouge!,7.2,64653126.1264,220699214.323,Ewan McGregor
869,1.862114,Planet of the Apes,5.5,123148811.669,446059453.537,Tim Roth
9428,1.857978,The Royal Tenenbaums,7.3,25861250.4506,87979050.4168,Anjelica Huston
4133,1.846848,Blow,7.3,65268870.1848,102561157.855,Penélope Cruz
853,1.839325,Enemy at the Gates,7.1,86204168.1686,119425124.106,Rachel Weisz
855,1.735123,Black Hawk Down,7.1,113296906.736,213034699.518,Ewan McGregor
8835,1.697753,Legally Blonde,6.1,22166786.1005,174593832.437,Luke Wilson
9476,1.692141,A Knight's Tale,6.5,80046727.5851,144684426.86,Rufus Sewell
9398,1.581446,Zoolander,6.1,34481667.2674,74851055.8225,Owen Wilson
11397,1.456526,Not Another Teen Movie,5.3,19703809.8671,81854960.9945,Chris Evans
4248,1.450364,Scary Movie 2,5.5,55416965.2512,173911586.788,Marlon Wayans
5175,1.447916,Rush Hour 2,6.5,110833930.502,427727597.784,Jackie Chan
2034,1.446063,Training Day,7.2,55416965.2512,129153834.663,Ethan Hawke
1933,1.406682,The Others,7.1,20935297.9838,258547281.201,Christopher Eccleston
12589,1.213215,Jimmy Neutron: Boy Genius,5.5,30787202.9173,99672007.918,Megan Cavanagh
2294,1.20913,Jay and Silent Bob Strike Back,6.3,27092738.5673,41609718.7564,Jason Mewes
9778,1.195555,Serendipity,6.6,34481667.2674,95460407.226,Kate Beckinsale
10992,1.134012,Cats & Dogs,5.0,73889287.0016,114990388.851,Elizabeth Perkins
1903,1.131878,Vanilla Sky,6.3,83741191.9352,250470325.016,Penélope Cruz
2140,1.065364,Kiss of the Dragon,6.3,30787202.9173,79354442.8458,Bridget Fonda
1535,1.063015,Spy Game,6.5,113296906.736,176163833.238,Brad Pitt
9705,1.062734,Swordfish,6.0,125611787.903,181127780.808,Hugh Jackman
9889,1.061903,Shallow Hal,5.5,49259524.6678,173725856.214,Jack Black
9989,0.976997,AntiTrust,5.6,36944643.5008,21961127.585,Rachael Leigh Cook
2114,0.974222,Final Fantasy: The Spirits Within,5.6,168713871.987,104838836.997,Ming-Na Wen
2057,0.945429,Original Sin,5.8,51722500.9011,43597536.3834,Antonio Banderas
10808,0.913069,Dr. Dolittle 2,4.9,86204168.1686,216870406.934,Kristen Wilson
8007,0.90472,Behind Enemy Lines,5.9,49259524.6678,112992977.932,Gene Hackman
8922,0.899764,Jeepers Creepers,6.0,12314881.1669,72926003.4504,Justin Long
768,0.875299,From Hell,6.4,43102084.0843,91817432.6256,Heather Graham
2100,0.865407,The Last Castle,7.1,88667144.402,34041665.1837,James Gandolfini
2043,0.844235,Along Came a Spider,5.8,73889287.0016,129526148.002,Monica Potter
39939,0.813396,Super Troopers,6.7,3694464.35008,22773124.0526,Steve Lemme
2018,0.798104,The Wedding Planner,5.4,43102084.0843,116657057.775,Matthew McConaughey
9896,0.787835,Rat Race,5.9,59111429.6013,105290428.616,Seth Green
5279,0.781747,Gosford Park,6.6,24383464.7105,108068062.378,Clive Owen
11470,0.774598,Jason X,4.3,13546369.2836,19703809.8671,Lexa Doig
6073,0.746989,The Mexican,5.7,70194822.6515,182069401.252,Julia Roberts
10866,0.742951,Joy Ride,6.2,28324226.684,45125219.5589,Paul Walker
10950,0.731548,I Am Sam,7.2,27092738.5673,49593128.6411,Michelle Pfeiffer
12508,0.693522,Rock Star,5.9,70194822.6515,20925325.393,Jennifer Aniston
167,0.676114,K-PAX,7.0,59111429.6013,61962496.9998,Kevin Spacey
12103,0.65104,Don't Say a Word,6.1,61574405.8347,123173554.729,Sean Bean
9290,0.635377,Crocodile Dundee in Los Angeles,4.8,26045973.6681,48568258.3692,Linda Kozlowski
12149,0.625438,Frailty,6.8,13546369.2836,16145360.9165,Matthew McConaughey
5852,0.612923,Angel Eyes,5.6,65268870.1848,36575197.0658,Jim Caviezel
11313,0.589432,Hearts in Atlantis,6.3,38176131.6175,29784501.8945,Anton Yelchin
2176,0.578315,The Glass House,5.3,36944643.5008,29087267.8045,Diane Lane
2749,0.572909,15 Minutes,5.7,73889287.0016,69406645.6271,Charlize Theron
20857,0.565877,Hardball,6.4,39407619.7342,49533812.7845,Diane Lane
9397,0.561179,Evolution,5.4,98519049.3355,121149234.562,Julianne Moore
8489,0.554186,Ali,6.7,131769228.486,108018533.157,Jamie Foxx
10972,0.530703,Session 9,6.0,1847232.17504,460535.916536,David Caruso
11371,0.526992,The Score,6.6,83741191.9352,87521717.6008,Edward Norton
1365,0.522846,Monster's Ball,6.4,4925952.46678,55305498.3358,Billy Bob Thornton
10956,0.521071,Joe Dirt,5.5,21797339.6655,38160978.1562,Brittany Daniel
10877,0.510452,Exit Wounds,5.0,61574405.8347,98468064.496,DMX
2575,0.509878,The Tailor of Panama,5.7,25861250.4506,34492088.1199,Geoffrey Rush
1921,0.499611,Sweet November,6.5,49259524.6678,80975550.4044,Charlize Theron
8386,0.499301,How High,6.5,14777857.4003,38367547.9729,Redman
10646,0.493288,Tomcats,4.8,13546369.2836,28854709.894,Shannon Elizabeth
11086,0.472538,The Majestic,6.5,88667144.402,45956129.221,Martin Landau
12138,0.471789,3000 Miles to Graceland,5.4,76352263.235,23053673.0549,Kevin Costner
23949,0.467091,Tape,6.6,123148.811669,604014.134035,Ethan Hawke
14752,0.453846,Dil Chahta Hai,7.3,2560263.79461,5047869.79033,Saif Ali Khan
10016,0.451722,Ghosts of Mars,4.6,34481667.2674,17254173.113,Ice Cube
10878,0.447612,Saving Silverman,5.2,27092738.5673,23831227.2629,Steve Zahn
11091,0.443923,Riding in Cars with Boys,6.4,59111429.6013,44017459.0533,Steve Zahn
12610,0.439101,Osmosis Jones,5.6,92361608.752,16744434.3202,Laurence Fishburne
24940,0.421293,Head Over Heels,5.3,17240833.6337,12837610.9278,Freddie Prinze Jr.
9799,0.414311,The Fast and the Furious,6.4,46796548.4344,255267690.419,Vin Diesel
441,0.40848,Human Nature,5.7,7388928.70016,868578.420609,Tim Robbins
9816,0.405522,Save the Last Dance,6.4,16009345.517,112112555.058,Sean Patrick Thomas
10054,0.386262,Spy Kids,5.5,43102084.0843,182179184.723,Daryl Sabara
5955,0.38279,The Pledge,6.1,43102084.0843,36205750.6308,Aaron Eckhart
3172,0.381751,Bandits,6.1,92361608.752,83287884.8539,Billy Bob Thornton
11090,0.380227,The Animal,4.5,27092738.5673,104396624.393,Colleen Haskell
7501,0.379856,Knockaround Guys,5.7,18472321.7504,14777857.4003,Andy Davoli
10691,0.541416,Crazy/Beautiful,6.6,16009345.517,20848013.8005,Jay Hernandez
10477,0.20867,Driven,4.8,115759882.969,67417494.2985,Robert Sean Leonard
14369,0.348262,Out Cold,6.1,29555714.8007,18204689.8269,Lee Majors
13496,0.328665,American Outlaws,5.8,43102084.0843,16845418.8088,Scott Caan
9740,0.324227,Hannibal,6.3,107139466.152,433104848.775,Julianne Moore
11456,0.323191,Domestic Disturbance,5.4,92361608.752,66807360.9,Vince Vaughn
19405,0.501163,Recess: School's Out,6.5,12314881.1669,54753008.4331,Jason Davis
26602,0.299969,Summer Catch,4.8,41870595.9676,24252792.738,Jessica Biel
2171,0.274314,Wet Hot American Summer,6.5,6157440.58347,363542.680977,David Hyde Pierce
4012,0.353327,The Believer,6.8,1847232.17504,513438.183053,Summer Phoenix
34549,0.269944,Max Keeble's Big Move,5.3,14777857.4003,21295361.7108,Zena Grey
23685,0.263042,Monkeybone,4.0,92361608.752,6661755.90255,Bridget Fonda
50035,0.251798,Lovely & Amazing,6.3,307872.029173,5156155.77192,Brenda Blethyn
17708,0.239869,Corky Romano,4.4,13546369.2836,29529117.1203,Vinessa Shaw
331,0.167033,Jurassic Park III,5.6,114528394.853,454149183.948,William H. Macy
1722,0.20688,Captain Corelli's Mandolin,5.6,70194822.6515,76491292.086,Penélope Cruz
15647,0.195196,Kissing Jessica Stein,5.9,1231488.11669,12331412.6634,Tovah Feldshuh
11370,0.191566,The Musketeer,5.1,49259524.6678,33316451.6837,Mena Suvari
35080,0.189393,The Cat's Meow,5.7,8620416.81686,4491229.77265,Edward Herrmann
18734,0.185009,L.I.E. Long Island Expressway,5.2,862041.681686,2053127.13625,Bruce Altman
20794,0.164669,Novocaine,5.9,7388928.70016,2494056.53048,Steve Martin
16723,0.26321,Sugar & Spice,5.4,13546369.2836,16350409.8454,Marley Shelton
11380,0.148963,Bones,4.0,12314881.1669,9010377.38091,Pam Grier
13408,0.12891,The Wash,5.6,8620416.81686,12597299.5682,Snoop Dogg
19058,0.128169,Down,3.7,18472321.7504,200940.684513,James Marshall
15745,0.126065,Made,5.8,6157440.58347,6743702.8163,Jon Favreau
16161,0.089976,Baby Boy,7.4,19703809.8671,36183151.5924,Taraji P. Henson
155,8.466668,The Dark Knight,8.1,187365527.255,1014733032.48,Michael Caine
10681,5.678119,WALL·E,7.6,182301594.086,527977683.854,Elissa Knight
1726,4.977955,Iron Man,7.3,141790128.733,592656630.491,Terrence Howard
8681,3.647612,Taken,7.2,25319665.8452,229730967.41,Famke Janssen
217,3.16167,Indiana Jones and the Kingdom of the Crystal Skull,5.6,187365527.255,796694459.895,Cate Blanchett
8966,3.107665,Twilight,5.8,37473105.4509,397636870.011,Robert Pattinson
10764,3.086676,Quantum of Solace,6.0,202557326.762,593584854.505,Olga Kurylenko
9502,3.036644,Kung Fu Panda,6.8,131662262.395,639822446.35,Dustin Hoffman
13523,2.90047,Sex Drive,5.9,19242946.0424,18995761.2854,Amanda Crew
11631,2.543535,Mamma Mia!,6.2,52664904.9581,617639458.694,Pierce Brosnan
4922,2.537342,The Curious Case of Benjamin Button,7.2,151917995.071,338201950.262,Brad Pitt
1735,2.511394,The Mummy: Tomb of the Dragon Emperor,5.1,146854061.902,406257724.017,Jet Li
1724,2.349544,The Incredible Hulk,6.1,151917995.071,165805400.34,Liv Tyler
13223,2.245306,Gran Torino,7.6,33421958.9157,273410085.005,Christopher Carley
10527,2.217084,Madagascar: Escape 2 Africa,6.1,151917995.071,611622206.684,Jada Pinkett Smith
11253,2.188028,Hellboy II: The Golden Army,6.4,86086863.8738,162438886.429,Selma Blair
8247,2.017536,Jumper,5.9,86086863.8738,225072774.796,Jamie Bell
88751,1.996757,Journey to the Center of the Earth,5.7,45575398.5214,103002486.999,Josh Hutcherson
8909,1.982998,Wanted,6.3,75958997.5357,261572412.016,James McAvoy
12405,1.929591,Slumdog Millionaire,7.5,15191799.5071,382742747.739,Freida Pinto
13387,1.886872,Transporter 3,5.9,30383599.0143,110373030.586,François Berléand
2253,1.845165,Valkyrie,6.6,75958997.5357,202836855.873,Carice van Houten
7840,1.841839,"10,000 BC",5.2,106342596.55,269401244.593,Camilla Belle
8960,1.800286,Hancock,6.0,151917995.071,632008606.053,Charlize Theron
12162,1.742288,The Hurt Locker,7.2,15191799.5071,42537038.62,Anthony Mackie
9029,1.682909,What Happens in Vegas,5.8,35447532.1833,172173727.748,Cameron Diaz
2454,1.628345,The Chronicles of Narnia: Prince Caspian,6.1,227876992.607,425017341.946,William Moseley
7446,1.622426,Tropic Thunder,6.4,93176370.3104,190477465.092,Robert Downey Jr.
13027,1.611632,Eagle Eye,6.2,81022930.7047,180343441.011,Michelle Monaghan
14574,1.61062,The Boy in the Striped Pyjamas,7.6,12659832.9226,20677622.1147,David Thewlis
7555,1.605544,Rambo,6.2,50639331.6905,114692303.267,Julie Benz
10483,1.583079,Death Race,5.9,45575398.5214,74705690.2809,Joan Allen
8328,1.561177,Step Up 2: The Streets,6.4,23294092.5776,152745137.915,Robert Hoffman
10200,1.559851,The Day the Earth Stood Still,5.1,81022930.7047,236074344.818,Jennifer Connelly
11321,1.531599,Seven Pounds,7.4,55703264.8595,170317989.683,Rosario Dawson
7191,1.499784,Cloverfield,6.4,25319665.8452,172947523.068,Jessica Lucas
13053,1.480497,Bolt,6.3,151917995.071,313943594.671,Miley Cyrus
9870,1.475988,Forgetting Sarah Marshall,6.3,30383599.0143,106517925.108,Kristen Bell
6972,1.468543,Australia,6.3,131662262.395,50187630.8774,Hugh Jackman
10201,1.462377,Yes Man,6.3,70895064.3666,228880641.88,Zooey Deschanel
14306,1.462242,Marley & Me,6.8,60767198.0286,247203367.961,Jennifer Aniston
12113,1.446456,Body of Lies,6.5,70895064.3666,114728569.131,Russell Crowe
4944,1.435434,Burn After Reading,6.3,37473105.4509,165813497.57,Frances McDormand
6557,1.400898,27 Dresses,6.1,30383599.0143,162308496.227,James Marsden
2309,1.380024,Inkheart,5.8,60767198.0286,58225482.3599,Sienna Guillory
8065,1.377239,21,6.5,35447532.1833,70716002.677,Kevin Spacey
8848,1.354387,The Bank Job,6.4,20255732.6762,65651661.3549,Saffron Burrows
